"year","Voted","rayon","oblast","pop","ru","ua"
2007,39068,"Богородчанський район","Івано-Франківська область",0.472867820210914,0.0281304392341558,0.465291286986792
2007,11990,"місто Болехів","Івано-Франківська область",0.500750625521268,0.0364470391993328,0.430275229357798
2007,40838,"Долинський район","Івано-Франківська область",0.491429550908468,0.0460600421176355,0.43048141436897
2007,43163,"Рожнятівський район","Івано-Франківська область",0.502699070963557,0.0256237981604615,0.446794708430832
2007,11167,"місто Надвірна","Івано-Франківська область",0.487597385152682,0.0743261395182233,0.400017909913137
2007,50539,"Надвірнянський район","Івано-Франківська область",0.493678149547874,0.0383070500009893,0.431963434179545
2007,12625,"місто Яремче","Івано-Франківська область",0.480237623762376,0.0322376237623762,0.451485148514851
2007,15239,"Верховинський район","Івано-Франківська область",0.512566441367544,0.0880635212284271,0.339720454098038
2007,27686,"місто Коломия","Івано-Франківська область",0.513328035830384,0.124033807700643,0.318933757133569
2007,57858,"Коломийський район","Івано-Франківська область",0.595924504822151,0.0410660582806181,0.326921082650627
2007,39970,"Снятинський район","Івано-Франківська область",0.571803852889667,0.0408056042031524,0.352189141856392
2007,47333,"Косівський район","Івано-Франківська область",0.513066993429531,0.055458137029134,0.394735174191368
2007,101949,"місто Біла Церква","Київська область, Київ",0.532697721409724,0.284867924158157,0.11855927963982
2007,29360,"Білоцерківський район","Київська область, Київ",0.529155313351499,0.223671662125341,0.185728882833787
2007,17762,"Таращанський район","Київська область, Київ",0.508557594865443,0.25064744961153,0.174079495552303
2007,23418,"місто Фастів","Київська область, Київ",0.466179861644889,0.304381245196003,0.145315569220258
2007,18225,"Фастівський район","Київська область, Київ",0.488998628257888,0.274183813443073,0.171632373113855
2007,24252,"Макарівський район","Київська область, Київ",0.487135081642751,0.258123041398648,0.18691241959426
2007,12339,"Володарський район","Київська область, Київ",0.544776724207796,0.207796417862063,0.195558797309344
2007,21108,"Сквирський район","Київська область, Київ",0.565330680310783,0.20788326700777,0.163682016297139
2007,14432,"Ставищенський район","Київська область, Київ",0.544207317073171,0.203021064301552,0.194567627494457
2007,18535,"Тетіївський район","Київська область, Київ",0.568276234151605,0.18602643647154,0.194281089830051
2007,4020,"місто Ржищів","Київська область, Київ",0.490547263681592,0.28681592039801,0.150497512437811
2007,20174,"Богуславський район","Київська область, Київ",0.482849211856845,0.236789927629622,0.214137008030138
2007,19882,"Кагарлицький район","Київська область, Київ",0.536364550850015,0.199426617040539,0.200985816316266
2007,21164,"Миронівський район","Київська область, Київ",0.491447741447741,0.264411264411264,0.177896427896428
2007,16908,"Рокитнянський район","Київська область, Київ",0.57097232079489,0.203039981074048,0.160988881003075
2007,13387,"місто Васильків","Київська область, Київ",0.486292671995219,0.293792485246881,0.138044371405094
2007,40620,"Васильківський район","Київська область, Київ",0.576563269325455,0.201427868045298,0.151674052191039
2007,17326,"місто Обухів","Київська область, Київ",0.638346992958559,0.159990765323791,0.133671938127669
2007,22446,"Обухівський район","Київська область, Київ",0.580949835159939,0.195090439276486,0.155707030205827
2007,33336,"місто Ірпінь","Київська область, Київ",0.520308375329974,0.250059995200384,0.147048236141109
2007,12936,"місто Буча","Київська область, Київ",0.556586270871985,0.226267779839208,0.145640074211503
2007,76669,"Києво-Святошинський район","Київська область, Київ",0.557252605355489,0.202598181794467,0.161108140187038
2007,28794,"Бородянський район","Київська область, Київ",0.52844342571369,0.225949850663333,0.166319372091408
2007,10818,"місто Славутич","Київська область, Київ",0.283508966537253,0.565723793677205,0.0548160473285265
2007,37474,"Вишгородський район","Київська область, Київ",0.551048727117468,0.208304424400918,0.164727544430805
2007,17655,"Іванківський район","Київська область, Київ",0.50648541489663,0.27000849617672,0.157575757575758
2007,3893,"Поліський район","Київська область, Київ",0.384793218597483,0.31466735165682,0.191112252761367
2007,42154,"місто Бровари","Київська область, Київ",0.539972481852256,0.242302035394031,0.139275039142193
2007,37477,"Броварський район","Київська область, Київ",0.604824292232569,0.179069829495424,0.145555940977133
2007,20527,"Баришівський район","Київська область, Київ",0.543235738295903,0.220441369903054,0.162127929069031
2007,8242,"місто Березань","Київська область, Київ",0.511890317884009,0.248483377820917,0.140499878670226
2007,10569,"Згурівський район","Київська область, Київ",0.504778124704324,0.239852398523985,0.180244110133409
2007,27835,"місто Бориспіль","Київська область, Київ",0.507742051374169,0.268618645590084,0.135476917549847
2007,28936,"Бориспільський район","Київська область, Київ",0.561204036494332,0.185962123306608,0.179845175559856
2007,16013,"місто Переяслав-Хмельницький","Київська область, Київ",0.556360457128583,0.243302316867545,0.131080996690189
2007,20377,"Переяслав-Хмельницький район","Київська область, Київ",0.493448495853168,0.251459979388526,0.19350247828434
2007,18864,"Яготинський район","Київська область, Київ",0.506838422391858,0.224183630195081,0.191846904156064
2007,103415,"місто Кропивницький","Кіровоградська область",0.421573272736063,0.404206353043562,0.0923753807474738
2007,14527,"Бобринецький район","Кіровоградська область",0.428718937151511,0.398361671370551,0.104839264817237
2007,16594,"Долинський район","Кіровоградська область",0.364710136193805,0.437387007352055,0.122875738218633
2007,7989,"Новгородківський район","Кіровоградська область",0.375265990737264,0.417574164476155,0.134810364250845
2007,7164,"Устинівський район","Кіровоградська область",0.420854271356784,0.400474595198213,0.128280290340592
2007,38757,"місто Олександрія","Кіровоградська область",0.276517790334649,0.531491085481332,0.0826173336429548
2007,18187,"Добровеличківський район","Кіровоградська область",0.380931434541156,0.389454005608402,0.126903832407764
2007,7908,"Компаніївський район","Кіровоградська область",0.303616590794133,0.493930197268589,0.12202832574608
2007,19081,"Маловисківський район","Кіровоградська область",0.323882396100833,0.493894449976416,0.11482626696714
2007,19659,"Новоукраїнський район","Кіровоградська область",0.376010987334045,0.405615748512132,0.141817996846228
2007,7410,"Вільшанський район","Кіровоградська область",0.302159244264507,0.452091767881242,0.127260458839406
2007,18557,"Гайворонський район","Кіровоградська область",0.490003772161449,0.263189093064612,0.174758851107399
2007,16794,"Голованівський район","Кіровоградська область",0.60075026795284,0.22454448017149,0.101941169465285
2007,14398,"Новоархангельський район","Кіровоградська область",0.458744270037505,0.288026114738158,0.153979719405473
2007,12746,"Благовіщенський район","Кіровоградська область",0.422407029656363,0.315079240546054,0.183351639730111
2007,17775,"Олександрійський район","Кіровоградська область",0.22070323488045,0.560787623066104,0.139184247538678
2007,13447,"Петрівський район","Кіровоградська область",0.287350338365435,0.495054659031754,0.137354056666915
2007,25374,"місто Світловодськ","Кіровоградська область",0.353077953810988,0.449081737211319,0.11539371009695
2007,7959,"Світловодський район","Кіровоградська область",0.292122125895213,0.491519035054655,0.160698580223646
2007,15100,"місто Знам'янка","Кіровоградська область",0.263245033112583,0.584172185430464,0.0725827814569536
2007,12715,"Знам'янський район","Кіровоградська область",0.320251671254424,0.50389303971687,0.0995674400314589
2007,9294,"Онуфріївський район","Кіровоградська область",0.326554766516032,0.446739832149774,0.151172799655692
2007,18215,"Кіровоградський район","Кіровоградська область",0.358166346417788,0.448421630524293,0.123414768048312
2007,14982,"Новомиргородський район","Кіровоградська область",0.397743959417968,0.367908156454412,0.172807368842611
2007,17002,"Олександрівський район","Кіровоградська область",0.408951888013175,0.365192330314081,0.148688389601223
2007,240804,"місто Луганськ","Луганська область",0.0706300559791366,0.853308084583313,0.0207139416288766
2007,19539,"Краснодонський район","Луганська область",0.0490301448385281,0.87537745022775,0.0300424791442756
2007,61839,"місто Алчевськ","Луганська область",0.0496612170313233,0.87690615954333,0.0154271576189783
2007,28896,"місто Брянка","Луганська область",0.0500761351052049,0.888635105204873,0.0141888150609081
2007,31679,"Слов'яносербський район","Луганська область",0.0432778812462515,0.893494112819218,0.0210549575428517
2007,66415,"місто Красний Луч","Луганська область",0.0363472107204698,0.909297598434089,0.0170443423925318
2007,50626,"місто Краснодон","Луганська область",0.0417571998577806,0.90042665823885,0.010093627780192
2007,41043,"Лутугинський район","Луганська область",0.0416148916989499,0.902833613527276,0.0121336159637453
2007,20088,"Новопсковський район","Луганська область",0.0681003584229391,0.852648347272003,0.0276284348864994
2007,49131,"місто Свердловськ","Луганська область",0.0311005271620769,0.903197573833221,0.0212493130610002
2007,15956,"Свердловський район","Луганська область",0.0313361744798195,0.916395086487842,0.0141012785159188
2007,49075,"місто Ровеньки","Луганська область",0.0388792664289353,0.898746816097809,0.0117575140091696
2007,44951,"місто Антрацит","Луганська область",0.0233142755444818,0.930324130720118,0.0114124268648083
2007,43414,"Перевальський район","Луганська область",0.0387202284977196,0.903095775556272,0.0253835168378864
2007,20840,"Антрацитівський район","Луганська область",0.0269193857965451,0.93042226487524,0.0149232245681382
2007,43722,"місто Стаханов","Луганська область",0.0442111522803165,0.901971547504689,0.0142491194364393
2007,5727,"місто Ірміно","Луганська область",0.0385891391653571,0.912170420813689,0.0111751353239043
2007,2793,"місто Алмазна","Луганська область",0.0340136054421769,0.918725384890798,0.0132474042248478
2007,23885,"місто Первомайськ","Луганська область",0.0353359849277789,0.913837136277999,0.0140674063219594
2007,38622,"Попаснянський район","Луганська область",0.0333488685205323,0.916394800890684,0.0112371187406142
2007,17370,"місто Кіровськ","Луганська область",0.0430051813471503,0.90944156591825,0.0128957973517559
2007,67606,"місто Сєвєродонецьк","Луганська область",0.065142147146703,0.871046948495696,0.0194509363074283
2007,32822,"місто Рубіжне","Луганська область",0.0531960270550241,0.888093352019987,0.0140759246846627
2007,68094,"місто Лисичанськ","Луганська область",0.0403706640820043,0.908787852086821,0.0124680588598114
2007,14329,"Новоайдарський район","Луганська область",0.0637169376788331,0.869146486146975,0.0269383767185428
2007,21444,"Сватівський район","Луганська область",0.0774575638873344,0.843033016228316,0.0282130199589629
2007,12767,"Білокуракинський район","Луганська область",0.0997885172710895,0.813425236938983,0.0368136602177489
2007,25467,"Кремінський район","Луганська область",0.058350021596576,0.872658734833314,0.0213609769505635
2007,28866,"Старобільський район","Луганська область",0.0827963694311647,0.833125476338945,0.0206471281091942
2007,12792,"Троїцький район","Луганська область",0.0461225766103815,0.892276422764228,0.0219668542839275
2007,15484,"Біловодський район","Луганська область",0.0563807801601653,0.868121932317231,0.0280935158873676
2007,10793,"Марківський район","Луганська область",0.0852404336143797,0.819883257667006,0.0418789956453257
2007,8184,"Міловський район","Луганська область",0.0599951124144672,0.875733137829912,0.0245601173020528
2007,28608,"Станично-Луганський район","Луганська область",0.0432046979865772,0.901775727069351,0.0118498322147651
2007,417603,"місто Львів","Львівська область",0.436024166493057,0.136007164699487,0.38317492929888
2007,72621,"Пустомитівський район","Львівська область",0.51626939865879,0.0250753914157062,0.431156277109927
2007,41722,"Миколаївський район","Львівська область",0.5708259431475,0.0394036719236853,0.357700973107713
2007,28807,"Перемишлянський район","Львівська область",0.494254868608324,0.0448849238032423,0.431318776686222
2007,30167,"Буський район","Львівська область",0.558424768787085,0.0477342791792356,0.358868962773892
2007,41905,"Золочівський район","Львівська область",0.492852881517719,0.0531678797279561,0.422479417730581
2007,63708,"Жовківський район","Львівська область",0.537687574558925,0.031769950398694,0.398380109248446
2007,36494,"Кам'янка-Бузький район","Львівська область",0.520386912917192,0.0388283005425549,0.406669589521565
2007,37226,"Бродівський район","Львівська область",0.52210820394348,0.0891043894052544,0.347472196851663
2007,31035,"Радехівський район","Львівська область",0.531013371999355,0.0444014821975189,0.397261156758498
2007,57636,"Сокальський район","Львівська область",0.542525504892775,0.0397841626761052,0.386737455756819
2007,43486,"місто Червоноград","Львівська область",0.572000183967254,0.103665547532539,0.284712321206825
2007,49799,"Городоцький район","Львівська область",0.562983192433583,0.0330729532721541,0.37538906403743
2007,64461,"Яворівський район","Львівська область",0.517118878081321,0.0363940987573882,0.416468872651681
2007,20486,"місто Самбір","Львівська область",0.549594845260178,0.0612613492140974,0.363126037293762
2007,44883,"Самбірський район","Львівська область",0.545752289285476,0.0287413942918254,0.398747855535503
2007,37442,"Мостиський район","Львівська область",0.482239196624112,0.0372843331018642,0.445489023022274
2007,48902,"Старосамбірський район","Львівська область",0.585374831295244,0.0311643695554374,0.357735879923112
2007,47595,"Дрогобицький район","Львівська область",0.546464964807228,0.0232797562769198,0.403655846202332
2007,48886,"місто Дрогобич","Львівська область",0.518655647833736,0.0841958843022542,0.359857627950742
2007,21000,"місто Борислав","Львівська область",0.571095238095238,0.062952380952381,0.330047619047619
2007,11772,"місто Трускавець","Львівська область",0.467295276928304,0.0875806999660211,0.415562351342168
2007,28790,"Турківський район","Львівська область",0.488641889544981,0.0493226814866273,0.43344911427579
2007,28681,"Сколівський район","Львівська область",0.481503434329347,0.0261845821275409,0.462361842334647
2007,2675,"місто Моршин","Львівська область",0.485607476635514,0.0766355140186916,0.408971962616822
2007,12059,"місто Новий Розділ","Львівська область",0.609503275561821,0.0530723940625259,0.305995522016751
2007,30890,"місто Стрий","Львівська область",0.515474263515701,0.0967950793136938,0.351375849789576
2007,41633,"Стрийський район","Львівська область",0.582878966204693,0.0169096630077102,0.378233612759109
2007,50095,"Жидачівський район","Львівська область",0.443237848088632,0.027906976744186,0.502605050404232
2007,209423,"місто Миколаїв","Миколаївська область",0.137644862312162,0.745758584300674,0.0469384929067008
2007,37129,"Вітовський район","Миколаївська область",0.150852433407848,0.724339465108136,0.0532198550997872
2007,10541,"Березнегуватський район","Миколаївська область",0.155962432406793,0.707428137747842,0.0686841855611422
2007,21068,"Снігурівський район","Миколаївська область",0.149563318777293,0.700778431744826,0.0812606797038162
2007,12310,"Березанський район","Миколаївська область",0.180666125101543,0.675385865150284,0.063931762794476
2007,17453,"Миколаївський район","Миколаївська область",0.185297656563342,0.693290551767604,0.0495616799404114
2007,16863,"Новоодеський район","Миколаївська область",0.204293423471506,0.646859989325743,0.0680780406807804
2007,6850,"місто Очаків","Миколаївська область",0.121605839416058,0.77007299270073,0.0443795620437956
2007,7604,"Очаківський район","Миколаївська область",0.155970541820095,0.718569174118885,0.0565491846396633
2007,17377,"Баштанський район","Миколаївська область",0.202336421706854,0.625942337572653,0.10030500086321
2007,12332,"Казанківський район","Миколаївська область",0.142799221537464,0.726970483295492,0.0583846902367824
2007,14699,"Новобузький район","Миколаївська область",0.197496428328458,0.639635349343493,0.0826586842642357
2007,19219,"місто Вознесенськ","Миколаївська область",0.188199177896873,0.697694989333472,0.0421978250689422
2007,13258,"Веселинівський район","Миколаївська область",0.172273344395836,0.673103032131543,0.0802534318901795
2007,15455,"Вознесенський район","Миколаївська область",0.131284373989,0.764606923325785,0.0441928178582983
2007,8463,"Врадіївський район","Миколаївська область",0.225097483161999,0.592697624955689,0.105399976367718
2007,12191,"Доманівський район","Миколаївська область",0.155278484127635,0.688704782216389,0.0848986957591666
2007,8083,"Єланецький район","Миколаївська область",0.185450946430781,0.68291475937152,0.0655697142150192
2007,30225,"місто Первомайськ","Миколаївська область",0.166848635235732,0.713813068651778,0.0525392886683209
2007,15942,"Первомайський район","Миколаївська область",0.175636682975787,0.662401204365826,0.088194705808556
2007,13550,"місто Южноукраїнськ","Миколаївська область",0.317933579335793,0.53520295202952,0.0538007380073801
2007,11940,"Арбузинський район","Миколаївська область",0.215577889447236,0.645812395309883,0.052680067001675
2007,9490,"Братський район","Миколаївська область",0.200948366701791,0.642149631190727,0.09536354056902
2007,12450,"Кривоозерський район","Миколаївська область",0.235341365461847,0.562570281124498,0.139437751004016
2007,378288,"місто Одеса","Одеська область",0.155011525610117,0.696368904115383,0.0659973353635325
2007,17919,"місто Подільськ","Одеська область",0.103800435292148,0.810424688877728,0.0309169038450806
2007,15290,"Подільський район","Одеська область",0.0754741661216481,0.822694571615435,0.0519293655984303
2007,14741,"Кодимський район","Одеська область",0.143002510006105,0.708635777762703,0.073672071094227
2007,10138,"Окнянський район","Одеська область",0.0924245413296508,0.744821463799566,0.106233971197475
2007,14038,"Ананьївський район","Одеська область",0.12694115970936,0.728807522439094,0.0723037469725032
2007,12982,"Балтський район","Одеська область",0.238715144045602,0.55245724849792,0.139115698659683
2007,8119,"місто Балта","Одеська область",0.23032393151866,0.628525680502525,0.0763640842468284
2007,13950,"Любашівський район","Одеська область",0.196917562724014,0.643010752688172,0.0992831541218638
2007,9005,"Миколаївський район","Одеська область",0.20788450860633,0.62976124375347,0.103387007218212
2007,10711,"Савранський район","Одеська область",0.182149192419009,0.66921856035851,0.0941088600504155
2007,11624,"місто Южне","Одеська область",0.141345492085341,0.67988644184446,0.0779421885753613
2007,16414,"Березівський район","Одеська область",0.138418423297185,0.730717680029243,0.0657974899476057
2007,12266,"Іванівський район","Одеська область",0.225093755095386,0.589189629871189,0.110794064894831
2007,29898,"Лиманський район","Одеська область",0.130744531406783,0.623754097264031,0.169007960398689
2007,13420,"Великомихайлівський район","Одеська область",0.117436661698957,0.716542473919523,0.0935171385991058
2007,22437,"Роздільнянський район","Одеська область",0.0965815394214913,0.781789009225832,0.0526362704461381
2007,10283,"Захарівський район","Одеська область",0.110376349314402,0.691432461343966,0.12486628415832
2007,11560,"Ширяївський район","Одеська область",0.190138408304498,0.632525951557093,0.102249134948097
2007,35613,"Біляївський район","Одеська область",0.145059388425575,0.731530620840704,0.0424002471007778
2007,5871,"місто Біляївка","Одеська область",0.145801396695623,0.741100323624595,0.0451371146312383
2007,26266,"Овідіопольський район","Одеська область",0.178633975481611,0.64178024822965,0.105459529429681
2007,4423,"місто Теплодар","Одеська область",0.181324892606828,0.663350666968121,0.062401085236265
2007,33498,"місто Чорноморськ","Одеська область",0.160218520508687,0.700967221923697,0.050570183294525
2007,24867,"місто Білгород-Дністровський","Одеська область",0.0953472473559336,0.80415812120481,0.0341818474283187
2007,29822,"Білгород-Дністровський район","Одеська область",0.093119173764335,0.783951445241768,0.0457715780296425
2007,21789,"Саратський район","Одеська область",0.09403827619441,0.762907889301941,0.0712286015879572
2007,18434,"Татарбунарський район","Одеська область",0.113974178149072,0.731311706629055,0.0731799934902897
2007,22990,"Арцизький район","Одеська область",0.0710743801652892,0.826794258373206,0.0470639408438452
2007,32495,"Болградський район","Одеська область",0.0438221264809971,0.869887675026927,0.0355747038005847
2007,22333,"Кілійський район","Одеська область",0.118748041015538,0.743787220704787,0.0577172793623785
2007,20664,"Тарутинський район","Одеська область",0.0477158343012002,0.853706929926442,0.0468447541618273
2007,17801,"Ренійський район","Одеська область",0.0681422392000449,0.836750744340206,0.0272456603561598
2007,20822,"Ізмаїльський район","Одеська область",0.147152050715589,0.737873403131303,0.0330419748343099
2007,34760,"місто Ізмаїл","Одеська область",0.149223245109321,0.736392405063291,0.0380897583429229
2007,142416,"місто Полтава","Полтавська область",0.411231884057971,0.399007134029884,0.109446972250309
2007,10465,"Диканський район","Полтавська область",0.451600573339704,0.331294792164357,0.143717152412805
2007,10818,"Котелевський район","Полтавська область",0.416343131817341,0.362913662414494,0.150397485672028
2007,32666,"Полтавський район","Полтавська область",0.444376415845221,0.335302761280842,0.145564195187657
2007,15101,"Решетилівський район","Полтавська область",0.426064499039799,0.322627640553606,0.180716508840474
2007,101631,"місто Кременчук","Полтавська область",0.317452352136651,0.467731302456928,0.124056636262558
2007,21553,"Кременчуцький район","Полтавська область",0.365239177840672,0.377024080174454,0.180856493295597
2007,25978,"місто Горішні Плавні","Полтавська область",0.182154130418046,0.669643544537686,0.0704442220340288
2007,25767,"Лохвицький район","Полтавська область",0.429968564442892,0.328753832421314,0.176349594442504
2007,10640,"місто Гадяч","Полтавська область",0.465037593984962,0.296052631578947,0.161278195488722
2007,20919,"Гадяцький район","Полтавська область",0.430852335197667,0.275969214589608,0.225536593527415
2007,21289,"Зіньківський район","Полтавська область",0.419653342101555,0.3272112358495,0.177368594109634
2007,24933,"місто Лубни","Полтавська область",0.366782978382064,0.410419925400072,0.144667709461356
2007,21487,"Лубенський район","Полтавська область",0.387350490994555,0.329175780704612,0.207008889095732
2007,21611,"Хорольський район","Полтавська область",0.368654851695896,0.366063578733053,0.185183471380316
2007,8110,"Чорнухинський район","Полтавська область",0.380024660912454,0.359679408138101,0.194944512946979
2007,18857,"місто Миргород","Полтавська область",0.305722013045553,0.505382616534974,0.105159887574906
2007,15908,"Великобагачанський район","Полтавська область",0.400050289162685,0.37874025647473,0.156210711591652
2007,19643,"Миргородський район","Полтавська область",0.317212238456448,0.415771521661661,0.181133228121977
2007,12201,"Шишацький район","Полтавська область",0.336775674125072,0.437423162035899,0.141135972461274
2007,13169,"Гребінківський район","Полтавська область",0.394259245197054,0.388032500569519,0.146252562836966
2007,15811,"Оржицький район","Полтавська область",0.354563278729998,0.378723673391942,0.191828473847321
2007,18053,"Пирятинський район","Полтавська область",0.440923946158533,0.306541849000166,0.187946601672852
2007,16611,"Семенівський район","Полтавська область",0.369875383781831,0.355968936247065,0.209258924808862
2007,28310,"Глобинський район","Полтавська область",0.382197103496998,0.329494878134935,0.219710349699753
2007,6024,"місто Кобеляки","Полтавська область",0.48472775564409,0.285690571049137,0.154050464807437
2007,20020,"Кобеляцький район","Полтавська область",0.35979020979021,0.425174825174825,0.142007992007992
2007,10445,"Козельщинський район","Полтавська область",0.315270464337003,0.400670177118238,0.200765916706558
2007,17825,"Карлівський район","Полтавська область",0.436690042075736,0.408527349228612,0.0885834502103787
2007,11012,"Машівський район","Полтавська область",0.391209589538685,0.361877951325826,0.175444969124591
2007,19360,"Новосанжарський район","Полтавська область",0.421745867768595,0.370402892561983,0.143956611570248
2007,12025,"Чутівський район","Полтавська область",0.322827442827443,0.505031185031185,0.106860706860707
2007,124546,"місто Рівне","Рівненська область",0.481821977421997,0.223347197019575,0.224816533650218
2007,48414,"Рівненський район","Рівненська область",0.540959226669972,0.166253563018961,0.229603007394555
2007,22784,"Млинівський район","Рівненська область",0.582075140449438,0.14720856741573,0.228493679775281
2007,9286,"Демидівський район","Рівненська область",0.538983415894896,0.150979969847082,0.263407279776007
2007,30794,"Здолбунівський район","Рівненська область",0.492173800090927,0.199389491459375,0.25251672403715
2007,6857,"місто Острог","Рівненська область",0.493656117835788,0.243255067813913,0.201108356424092
2007,15463,"Острозький район","Рівненська область",0.518398758326327,0.177455862381168,0.244195822285456
2007,20520,"Гощанський район","Рівненська область",0.469444444444444,0.218957115009747,0.249220272904483
2007,19033,"місто Дубно","Рівненська область",0.620869016970525,0.133189723112489,0.206903798665476
2007,27179,"Дубенський район","Рівненська область",0.577210346223187,0.119687994407447,0.259869752382354
2007,21535,"Радивилівський район","Рівненська область",0.532389133967959,0.175667517993963,0.245785929881588
2007,25536,"Дубровицький район","Рівненська область",0.414669486215539,0.304472117794486,0.22078634085213
2007,17043,"Зарічненський район","Рівненська область",0.357038080150208,0.375696767001115,0.196561638209235
2007,25741,"Рокитнівський район","Рівненська область",0.391942814964454,0.391398935550289,0.156559574220116
2007,29971,"Березнівський район","Рівненська область",0.50281939207901,0.222348269994328,0.211003970504821
2007,32021,"Костопільський район","Рівненська область",0.502264139158677,0.213422441522751,0.226039161800069
2007,47188,"Сарненський район","Рівненська область",0.541260489955073,0.185301347800288,0.210519623633127
2007,19094,"Корецький район","Рівненська область",0.446370587619147,0.275217345763067,0.216769665863622
2007,29917,"Володимирецький район","Рівненська область",0.546913126316141,0.195942106494635,0.196510345288632
2007,20649,"місто Вараш","Рівненська область",0.706281175843866,0.132209792241755,0.112402537653155
2007,152278,"місто Суми","Сумська область",0.557887547774465,0.195143093552581,0.184471821274248
2007,27277,"Білопільський район","Сумська область",0.467463430729186,0.210397037797412,0.263408732631888
2007,32949,"Сумський район","Сумська область",0.586907038149868,0.166833591307779,0.187805396218398
2007,16196,"Краснопільський район","Сумська область",0.468448999753025,0.255433440355643,0.200049394912324
2007,13688,"місто Глухів","Сумська область",0.343001168907072,0.429208065458796,0.137638807714787
2007,13932,"Глухівський район","Сумська область",0.311225954636807,0.428725236864772,0.187984496124031
2007,21188,"Кролевецький район","Сумська область",0.475929771568813,0.211251651878422,0.242873324523315
2007,14599,"Путивльський район","Сумська область",0.238577984793479,0.577847797794369,0.104253716007946
2007,34773,"місто Конотоп","Сумська область",0.357288701003652,0.405745837287551,0.144249849020792
2007,18781,"Конотопський район","Сумська область",0.442148980352484,0.228688568233853,0.264096693466802
2007,18643,"Буринський район","Сумська область",0.416402939441077,0.191921900981602,0.336855656278496
2007,22620,"місто Ромни","Сумська область",0.493722369584439,0.159062776304156,0.284924845269673
2007,25492,"Роменський район","Сумська область",0.473991840577436,0.135611172132434,0.336772320728072
2007,12762,"Липоводолинський район","Сумська область",0.469518884187431,0.162043566839053,0.319620749098887
2007,18328,"Недригайлівський район","Сумська область",0.389895242252292,0.0832605848974247,0.48886948930598
2007,22492,"місто Охтирка","Сумська область",0.483594166814868,0.30050684687889,0.134003201138182
2007,15824,"Охтирський район","Сумська область",0.429411021233569,0.248483316481294,0.263207785642063
2007,12776,"Великописарівський район","Сумська область",0.273324984345648,0.454758922980589,0.200297432686287
2007,12066,"Тростянецький район","Сумська область",0.456406431294547,0.295126802585778,0.178186640145864
2007,13391,"місто Лебедин","Сумська область",0.464864461205287,0.268538570681801,0.190277051751176
2007,13989,"Лебединський район","Сумська область",0.45364214740153,0.205232682822217,0.275502180284509
2007,34561,"місто Шостка","Сумська область",0.236162148085993,0.572205665345331,0.102948410057579
2007,12457,"Шосткинський район","Сумська область",0.321505980573172,0.417997912820101,0.172112065505338
2007,12615,"Ямпільський район","Сумська область",0.204597701149425,0.545461751882679,0.171462544589774
2007,8997,"Середино-Будський район","Сумська область",0.13082138490608,0.734244748249417,0.0748027120151162
2007,120201,"місто Тернопіль","Тернопільська область",0.520311811049825,0.0860225788470978,0.350379780534272
2007,39639,"Тернопільський район","Тернопільська область",0.520547945205479,0.0312318676051364,0.420242690279775
2007,36195,"Збаразький район","Тернопільська область",0.531648017682,0.0760049730625777,0.342450614725791
2007,19283,"Лановецький район","Тернопільська область",0.493284240004149,0.098221231136234,0.366125602862625
2007,28017,"Кременецький район","Тернопільська область",0.529607024306671,0.12517400149909,0.298033336902595
2007,9737,"місто Кременець","Тернопільська область",0.528910341994454,0.128684399712437,0.295470884255931
2007,21364,"Шумський район","Тернопільська область",0.512872121325594,0.123759595581352,0.322926418273732
2007,7656,"місто Бережани","Тернопільська область",0.423458725182863,0.0666144200626959,0.475966562173459
2007,18375,"Бережанський район","Тернопільська область",0.416,0.0363537414965986,0.522884353741497
2007,4040,"місто Зборів","Тернопільська область",0.573514851485149,0.0420792079207921,0.361138613861386
2007,26272,"Зборівський район","Тернопільська область",0.522419305724726,0.0306029232643118,0.425852618757613
2007,25119,"Козівський район","Тернопільська область",0.521398144830606,0.0478522234165373,0.406584657032525
2007,32875,"Бучацький район","Тернопільська область",0.460501901140684,0.0430722433460076,0.47519391634981
2007,7273,"місто Бучач","Тернопільська область",0.508180943214629,0.0559604014849443,0.410009624639076
2007,17812,"Монастириський район","Тернопільська область",0.542218728946777,0.0427801482146867,0.385358185492926
2007,2545,"місто Монастириська","Тернопільська область",0.569351669941061,0.0734774066797642,0.320628683693517
2007,13469,"Підгаєцький район","Тернопільська область",0.416734724181454,0.0273219986635979,0.530477392530997
2007,42218,"Теребовлянський район","Тернопільська область",0.516627978587332,0.0500023686579184,0.40518262352551
2007,28387,"Підволочиський район","Тернопільська область",0.526931341811392,0.0558354176207419,0.379716067213866
2007,42796,"Гусятинський район","Тернопільська область",0.567623142349752,0.0418263389101785,0.363024581736611
2007,32902,"Чортківський район","Тернопільська область",0.544678135067777,0.039268129596985,0.393805847668835
2007,13328,"місто Чортків","Тернопільська область",0.541416566626651,0.0817076830732293,0.342737094837935
2007,44901,"Борщівський район","Тернопільська область",0.480234293222868,0.0731832253179217,0.414623282332242
2007,30503,"Заліщицький район","Тернопільська область",0.547913320001311,0.0539291217257319,0.369471855227355
2007,657686,"місто Харків","Харківська область",0.18850788978327,0.641515860152109,0.0841161283652077
2007,46290,"Дергачівський район","Харківська область",0.198293367898034,0.650766904298985,0.0666234607906675
